101,206848,3773.105325346061,0,0.9533484045495378,0.015697513142613004,0.8830000162124634,0.9729999899864197,10.367021276595745,3.488335831293732,6.0,26.0,0.9533484045495378,0.015697513142613004,0.8830000162124634,0.9729999899864197
102,208896,3741.539370745818,1,0.9556398092287977,0.014046068623725084,0.8920000195503235,0.9729999899864197,9.85781990521327,3.121348746295724,6.0,24.0,0.9556398092287977,0.014046068623725084,0.8920000195503235,0.9729999899864197
103,210944,3643.1943601734324,1,0.9539090894689464,0.0153316665280381,0.887499988079071,0.9729999899864197,10.242424242424242,3.407036417966749,6.0,25.0,0.9539090894689464,0.0153316665280381,0.887499988079071,0.9729999899864197
104,212992,3855.4585189450777,2,0.9529422105257236,0.018658944537080092,0.8560000061988831,0.9729999899864197,10.457286432160805,4.1464321011217455,6.0,32.0,0.9529422105257236,0.018658944537080092,0.8560000061988831,0.9729999899864197
105,215040,3845.354937916518,2,0.9528549211630549,0.02263284891708731,0.7120000123977661,0.9729999899864197,10.476683937823834,5.0295216955091195,6.0,64.0,0.9528549211630549,0.02263284891708731,0.7120000123977661,0.9729999899864197
106,217088,3753.239691838761,3,0.9544600009918213,0.01698450801721792,0.8514999747276306,0.9729999899864197,10.12,3.7743343784036942,6.0,33.0,0.9544600009918213,0.01698450801721792,0.8514999747276306,0.9729999899864197
107,219136,3496.2349422648776,3,0.9533349999785423,0.01782085423045326,0.8424999713897705,0.9729999899864197,10.37,3.960189389410562,6.0,35.0,0.9533349999785423,0.01782085423045326,0.8424999713897705,0.9729999899864197
108,221184,3440.2879578992056,4,0.9525859359030923,0.01704212450594048,0.8604999780654907,0.9729999899864197,10.536458333333334,3.7871388659422767,6.0,31.0,0.9525859359030923,0.01704212450594048,0.8604999780654907,0.9729999899864197
109,223232,3671.651256299879,5,0.9529213182212133,0.01688307668883856,0.8650000095367432,0.9729999899864197,10.461928934010153,3.75179447217556,6.0,30.0,0.9529213182212133,0.01688307668883856,0.8650000095367432,0.9729999899864197
110,225280,3489.219323679347,5,0.9540514680100423,0.015376681252268402,0.847000002861023,0.9729999899864197,10.21078431372549,3.417039392278262,6.0,34.0,0.9540514680100423,0.015376681252268402,0.847000002861023,0.9729999899864197
111,227328,3711.80713320563,6,0.9550878039220484,0.015795942983082577,0.847000002861023,0.9729999899864197,9.980487804878049,3.510209465794558,6.0,34.0,0.9550878039220484,0.015795942983082577,0.847000002861023,0.9729999899864197
112,229376,3666.8583032348424,6,0.9541534642771919,0.01645459589262439,0.8245000243186951,0.9729999899864197,10.188118811881187,3.656576528212669,6.0,39.0,0.9541534642771919,0.01645459589262439,0.8245000243186951,0.9729999899864197
113,231424,3679.363748781924,7,0.953204662997488,0.016300078251049257,0.8650000095367432,0.9729999899864197,10.398963730569948,3.6222397336183727,6.0,30.0,0.953204662997488,0.016300078251049257,0.8650000095367432,0.9729999899864197
114,233472,3549.5846838593493,7,0.9522812481348714,0.018099092535592293,0.8560000061988831,0.9729999899864197,10.604166666666666,4.022020550116018,6.0,32.0,0.9522812481348714,0.018099092535592293,0.8560000061988831,0.9729999899864197
115,235520,3660.6920047576573,8,0.9525051768579631,0.018436771071606,0.8424999713897705,0.9729999899864197,10.55440414507772,4.0970599571674935,6.0,35.0,0.9525051768579631,0.018436771071606,0.8424999713897705,0.9729999899864197
116,237568,3748.2462271803593,8,0.9538694587834363,0.016861695271170842,0.8514999747276306,0.9729999899864197,10.251231527093596,3.7470429668815233,6.0,33.0,0.9538694587834363,0.016861695271170842,0.8514999747276306,0.9729999899864197
117,239616,3686.789044959855,9,0.9549554441824998,0.014173709754364761,0.8830000162124634,0.9729999899864197,10.009900990099009,3.14971332816226,6.0,26.0,0.9549554441824998,0.014173709754364761,0.8830000162124634,0.9729999899864197
118,241664,3612.1712140141535,10,0.9526928923456802,0.016724807808433686,0.8514999747276306,0.9729999899864197,10.51269035532995,3.7166235660248597,6.0,33.0,0.9526928923456802,0.016724807808433686,0.8514999747276306,0.9729999899864197
119,243712,3722.5748765452163,10,0.9540420788349492,0.016421037904417776,0.8740000128746033,0.9729999899864197,10.212871287128714,3.6491193394749404,6.0,28.0,0.9540420788349492,0.016421037904417776,0.8740000128746033,0.9729999899864197
120,245760,3685.7481426305285,11,0.9555898057025614,0.01375771483744727,0.9010000228881836,0.9729999899864197,9.868932038834952,3.0572698375280765,6.0,22.0,0.9555898057025614,0.01375771483744727,0.9010000228881836,0.9729999899864197
121,247808,3692.1642531305192,11,0.953530148944663,0.015403833072130743,0.8740000128746033,0.9729999899864197,10.326633165829145,3.423073381917996,6.0,28.0,0.953530148944663,0.015403833072130743,0.8740000128746033,0.9729999899864197
122,249856,3707.270401903109,12,0.9546435631737851,0.014211686442710184,0.887499988079071,0.9729999899864197,10.07920792079208,3.158152011079545,6.0,25.0,0.9546435631737851,0.014211686442710184,0.887499988079071,0.9729999899864197
123,251904,3649.881725085756,12,0.9526461500387925,0.014706285051087876,0.8830000162124634,0.9729999899864197,10.523076923076923,3.268063139902675,6.0,26.0,0.9526461500387925,0.014706285051087876,0.8830000162124634,0.9729999899864197
124,253952,3581.0388560265505,13,0.9520703128849467,0.022597337835069294,0.7524999976158142,0.9729999899864197,10.651041666666666,5.021630188321705,6.0,55.0,0.9520703128849467,0.022597337835069294,0.7524999976158142,0.9729999899864197
125,256000,3723.7044821345357,14,0.9531173465811477,0.016700972393045813,0.8560000061988831,0.9729999899864197,10.418367346938776,3.711327034209212,6.0,32.0,0.9531173465811477,0.016700972393045813,0.8560000061988831,0.9729999899864197
126,258048,3654.348960225576,14,0.9542648508997247,0.01684224942834172,0.8694999814033508,0.9729999899864197,10.163366336633663,3.7427215906879088,6.0,29.0,0.9542648508997247,0.01684224942834172,0.8694999814033508,0.9729999899864197
127,260096,3594.5284884244,15,0.9538524970412254,0.01517372720181717,0.8920000195503235,0.9729999899864197,10.255,3.3719393529540236,6.0,24.0,0.9538524970412254,0.01517372720181717,0.8920000195503235,0.9729999899864197
128,262144,3355.5349529088685,15,0.9559428572654725,0.013637802062901692,0.8784999847412109,0.9729999899864197,9.790476190476191,3.030622246637489,6.0,27.0,0.9559428572654725,0.013637802062901692,0.8784999847412109,0.9729999899864197
129,264192,3608.136806131947,16,0.9539097940798887,0.01617863916778667,0.8694999814033508,0.9729999899864197,10.242268041237113,3.595252741973693,6.0,29.0,0.9539097940798887,0.01617863916778667,0.8694999814033508,0.9729999899864197
130,266240,3585.346544538566,16,0.9503350766541446,0.027946900693261226,0.6804999709129333,0.9729999899864197,11.036649214659686,6.210421681604002,6.0,71.0,0.9503350766541446,0.027946900693261226,0.6804999709129333,0.9729999899864197
131,268288,3687.3192135261684,17,0.9522812503079573,0.01668618540791414,0.8560000061988831,0.9729999899864197,10.604166666666666,3.708040718792368,6.0,32.0,0.9522812503079573,0.01668618540791414,0.8560000061988831,0.9729999899864197
132,270336,3804.8966123316795,18,0.9521088075143685,0.017104331130928917,0.8830000162124634,0.9729999899864197,10.642487046632125,3.80096224946433,6.0,26.0,0.9521088075143685,0.017104331130928917,0.8830000162124634,0.9729999899864197
133,272384,3825.0060189755586,18,0.9536274987459182,0.01499383471798471,0.887499988079071,0.9729999899864197,10.305,3.3319626348445146,6.0,25.0,0.9536274987459182,0.01499383471798471,0.887499988079071,0.9729999899864197
134,274432,3823.548605952051,19,0.9550899997353554,0.014602206586372093,0.8830000162124634,0.9729999899864197,9.98,3.2449345139771313,6.0,26.0,0.9550899997353554,0.014602206586372093,0.8830000162124634,0.9729999899864197
135,276480,3829.2261748101864,19,0.9515725371133478,0.025687741721125406,0.6940000057220459,0.9729999899864197,10.761658031088082,5.708386825757984,6.0,68.0,0.9515725371133478,0.025687741721125406,0.6940000057220459,0.9729999899864197
136,278528,3799.1984877394198,20,0.9538134312748316,0.014212629129867161,0.887499988079071,0.9729999899864197,10.2636815920398,3.15836162233243,6.0,25.0,0.9538134312748316,0.014212629129867161,0.887499988079071,0.9729999899864197
137,280576,3820.2904741510242,20,0.9538181818494893,0.01700771668799913,0.8335000276565552,0.9729999899864197,10.262626262626263,3.7794923997428964,6.0,37.0,0.9538181818494893,0.01700771668799913,0.8335000276565552,0.9729999899864197
138,282624,3704.7553169466028,21,0.9525538456745637,0.017462293779350345,0.8289999961853027,0.9729999899864197,10.543589743589743,3.8805098047176987,6.0,38.0,0.9525538456745637,0.017462293779350345,0.8289999961853027,0.9729999899864197
139,284672,3778.2068344279514,21,0.953361536294986,0.01474331974692499,0.9100000262260437,0.9729999899864197,10.364102564102565,3.276293025582511,6.0,20.0,0.953361536294986,0.01474331974692499,0.9100000262260437,0.9729999899864197
140,286720,3737.7850265541406,22,0.9522999983567458,0.01691990222199923,0.8830000162124634,0.9729999899864197,10.6,3.759978177787193,6.0,26.0,0.9522999983567458,0.01691990222199923,0.8830000162124634,0.9729999899864197
141,288768,3776.20209297265,22,0.9540514700552997,0.01604638196177911,0.847000002861023,0.9729999899864197,10.21078431372549,3.565862293282777,6.0,34.0,0.9540514700552997,0.01604638196177911,0.847000002861023,0.9729999899864197
142,290816,3780.1588083651723,23,0.9556146336764824,0.013914998657124443,0.8830000162124634,0.9729999899864197,9.863414634146341,3.092221247374235,6.0,26.0,0.9556146336764824,0.013914998657124443,0.8830000162124634,0.9729999899864197
143,292864,3796.563881099023,24,0.9545147050829494,0.01615025416183503,0.8604999780654907,0.9729999899864197,10.107843137254902,3.5889450706986468,6.0,31.0,0.9545147050829494,0.01615025416183503,0.8604999780654907,0.9729999899864197
144,294912,3801.4615567081482,24,0.9540862934238414,0.02059385371463113,0.7524999976158142,0.9729999899864197,10.203045685279188,4.576411697311942,6.0,55.0,0.9540862934238414,0.02059385371463113,0.7524999976158142,0.9729999899864197
145,296960,3754.9197219152597,25,0.954385365218651,0.020975836237852603,0.7434999942779541,0.9729999899864197,10.136585365853659,4.661296590139835,6.0,57.0,0.954385365218651,0.020975836237852603,0.7434999942779541,0.9729999899864197
