update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,2988.2710657320276,0,0.0,0.0,0,0,0.0,0.0,0,0,1.9281070828437805,-0.09807678405195475,-0.01520796597469598,0.0008882993060979061,0.031343935297766815,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,3130.517932282628,1,0.0,0.0,0,0,0.0,0.0,0,0,1.933013141155243,-0.08566046506166458,-0.014941803994588554,0.00013295516328071244,0.009528125693927966,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,3154.6555365360737,1,0.0,0.0,0,0,0.0,0.0,0,0,1.939883515238762,-0.07598250173032284,-0.012721901410259306,5.1630941015901044e-05,0.007876390989876522,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,3110.217156363647,2,0.0883611109521654,0.24994096790298861,0.0,0.8042500019073486,365.6666666666667,97.11848433743187,87.0,400.0,1.934426635503769,-0.044737255200743675,-0.03095759148709476,0.005284460727125406,0.028150411965762474,0.0883611109521654,0.24994096790298861,0.0,0.8042500019073486
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,3146.4408655085917,3,0.3941718768328428,0.3592249457958535,0.0,0.8560000061988831,249.8125,138.43103822391134,64.0,400.0,1.9115804135799408,-0.002265295071993023,-0.046268755570054054,0.009445301489904523,0.0453247840282025,0.3941718768328428,0.3592249457958535,0.0,0.8560000061988831
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,3148.439455121568,3,0.5773593774065375,0.2537407170218834,0.0,0.9212499856948853,185.0625,106.80851367634511,35.0,400.0,1.908279299736023,0.01222038798732683,-0.024894348112866282,0.005204160115681589,0.03944665349458293,0.5773593774065375,0.2537407170218834,0.0,0.9212499856948853
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,3141.943247074935,4,0.3299687495455146,0.33196229780346603,0.0,0.8942499756813049,281.125,131.68991751459183,47.0,400.0,1.9063898026943207,0.04542841017246246,-0.020161098218522966,0.0069118234678171575,0.046716226982068954,0.3299687495455146,0.33196229780346603,0.0,0.8942499756813049
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,3154.107638506403,5,0.29460937436670065,0.34164704367716386,0.0,0.8942499756813049,294.0625,135.83237314333428,47.0,400.0,1.9260222166776657,0.03389856731519103,-0.003876009417581372,0.001571658009197563,0.01932066183952935,0.29460937436670065,0.34164704367716386,0.0,0.8942499756813049
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,3103.8999922311573,5,0.31007812544703484,0.3389801877513726,0.0,0.8942499756813049,287.1875,133.50852910488527,47.0,400.0,1.9248186647891998,0.03597769280895591,0.0032911215093918145,0.0006728823718731292,0.018402082997242067,0.31007812544703484,0.3389801877513726,0.0,0.8942499756813049
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,3150.8022840005883,6,0.16004687640815973,0.22057978325311195,0.0,0.7300000190734863,348.3125,80.87314043457197,120.0,400.0,1.9369743317365646,0.021675213472917676,0.0029393778095254675,0.00020144323389104102,0.007700829003322569,0.16004687640815973,0.22057978325311195,0.0,0.7300000190734863
11,22528,3139.8438590181095,7,0.09896875079721212,0.2102458744705504,0.0,0.8042500019073486,367.125,78.5460653056536,87.0,400.0,1.9316453486680984,0.024446239694952965,-0.004754346509798779,0.0016017029993236065,0.017648297358560387,0.09896875079721212,0.2102458744705504,0.0,0.8042500019073486
12,24576,3084.2397352201315,7,0.29934374801814556,0.40316207736156384,0.0,0.9595000147819519,283.625,158.67690246220462,18.0,400.0,1.9148281961679459,0.05676877265796065,-0.020231354399584234,0.0062099749920889735,0.04945718809269601,0.29934374801814556,0.40316207736156384,0.0,0.9595000147819519
13,26624,3170.912211574914,8,0.3811093680560589,0.4358248746310737,0.0,0.9617499709129333,250.0625,171.86239726522496,17.0,400.0,1.9049673527479172,0.06873587006703019,-0.014022551360540092,0.00632876277086325,0.05217485905194616,0.3811093680560589,0.4358248746310737,0.0,0.9617499709129333
